id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
1971,@FreestylerPrassan1999,Chalo kuchh To bahut achcha aaya😅,Ugx4fsgZ-79IjoSd1Ip4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx4fsgZ-79IjoSd1Ip4AaABAg,2023-12-02 07:10:32,0,Chalo kuchh To bahut achcha aaya😅,http://www.youtube.com/@FreestylerPrassan1999
1972,@viveksharma3489,Wtf trailer dekhne se phele hi trailer ki ad dikha di😂,UgwKxYIqDNk0D49FeDN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwKxYIqDNk0D49FeDN4AaABAg,2023-12-02 07:07:16,0,Wtf trailer dekhne se phele hi trailer ki ad dikha di😂,http://www.youtube.com/@viveksharma3489
1973,@gautamkumar-li7ey,Faaddd movie h be❤❤❤,UgzxnWVifMuGED_17Jx4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzxnWVifMuGED_17Jx4AaABAg,2023-12-02 07:05:57,0,Faaddd movie h be❤❤❤,http://www.youtube.com/@gautamkumar-li7ey
1974,@shikhab2250,🙄,UgxaFS_yn_ZuTN23lSl4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxaFS_yn_ZuTN23lSl4AaABAg,2023-12-02 06:59:46,0,🙄,http://www.youtube.com/@shikhab2250
1975,@practicallygamers,This movie is the best and I'm looking forward to it,UgwQjwDNrAXStvh5BdJ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwQjwDNrAXStvh5BdJ4AaABAg,2023-12-02 06:58:02,0,This movie is the best and I'm looking forward to it,http://www.youtube.com/@practicallygamers
1976,@user-xy1qq8zb9l,Great movie in the world,UgxNSekzo7jYSxke5bB4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxNSekzo7jYSxke5bB4AaABAg,2023-12-02 06:57:37,0,Great movie in the world,http://www.youtube.com/@user-xy1qq8zb9l
1977,@mehultrivedigj8778,Kon kon movie 🎥 देखने गए थे एलीमन ❤😅,UgygQsSciYT84NGGH-J4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgygQsSciYT84NGGH-J4AaABAg,2023-12-02 06:56:59,0,Kon kon movie 🎥 देखने गए थे एलीमन ❤😅,http://www.youtube.com/@mehultrivedigj8778
1978,@Mihirpanwar7,Harsh beniwal trailer is better then this shits....😂,UgzniHmyFcAGnZMVmNt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzniHmyFcAGnZMVmNt4AaABAg,2023-12-02 06:45:58,0,Harsh beniwal trailer is better then this shits....😂,http://www.youtube.com/@Mihirpanwar7
1979,@languagehindifilm7394,Wow,Ugzu8kX_-ev7iclvZ414AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugzu8kX_-ev7iclvZ414AaABAg,2023-12-02 06:41:31,0,Wow,http://www.youtube.com/@languagehindifilm7394
1980,@santoshpoudel2979,"Mind blowing movie😍 interval fight goose bumps only..never seen this kind of movie in Bollywood before .super acting, direction, screen play, background music👌",UgztMjFLabz1gviAUHN4AaABAg,,4,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgztMjFLabz1gviAUHN4AaABAg,2023-12-02 06:38:19,0,"Mind blowing movie😍 interval fight goose bumps only..never seen this kind of movie in Bollywood before .super acting, direction, screen play, background music👌",http://www.youtube.com/@santoshpoudel2979
1981,@user-kk1rf6li6k,"rocky ne HMG kya chalayi, bollywood wale pagal ho gye hn....kahin ye ab Atom bomb na chala den.",UgzcZIiBzRhx34BTQHJ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzcZIiBzRhx34BTQHJ4AaABAg,2023-12-02 06:30:48,0,"rocky ne HMG kya chalayi, bollywood wale pagal ho gye hn....kahin ye ab Atom bomb na chala den.",http://www.youtube.com/@user-kk1rf6li6k
1982,@swponroy5272,Box Office 💣🧨,Ugwn4LtMFCyODGqBNyl4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugwn4LtMFCyODGqBNyl4AaABAg,2023-12-02 06:11:28,0,Box Office 💣🧨,http://www.youtube.com/@swponroy5272
1983,@sukhjindersingh3647,Sikh Remember history📖,Ugy-F1FpC6tVmIGnxDt4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy-F1FpC6tVmIGnxDt4AaABAg,2023-12-02 06:08:38,0,Sikh Remember history📖,http://www.youtube.com/@sukhjindersingh3647
1984,@uzmashabab3818,Bobby deol ka woh ek shot pure trailer se ziyada lit hai🤩,UgwG87RGOUXNOaHYnOR4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwG87RGOUXNOaHYnOR4AaABAg,2023-12-02 06:06:45,0,Bobby deol ka woh ek shot pure trailer se ziyada lit hai🤩,http://www.youtube.com/@uzmashabab3818
1985,@calmchorsachin,What a f*cking movie,UgwY-3Ef3Ji7Z0Xsv6Z4AaABAg,,2,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwY-3Ef3Ji7Z0Xsv6Z4AaABAg,2023-12-02 06:05:04,0,What a f*cking movie,http://www.youtube.com/@calmchorsachin
1986,@fantasyexplorewithrohit9804,Hi,Ugw5RwWXJBtX3kF396F4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugw5RwWXJBtX3kF396F4AaABAg,2023-12-02 05:57:58,0,Hi,http://www.youtube.com/@fantasyexplorewithrohit9804
1987,@devilislive627,Bura Jo vikhand mein Gaya Bura na milia koi Ji main aapko dekhe ya mujhse Bura Na koi One Of The Best dialogue  mujhse best aro na koi,Ugy6XLGIgPewUwe6gsN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy6XLGIgPewUwe6gsN4AaABAg,2023-12-02 05:57:51,0,Bura Jo vikhand mein Gaya Bura na milia koi Ji main aapko dekhe ya mujhse Bura Na koi One Of The Best dialogue  mujhse best aro na koi,http://www.youtube.com/@devilislive627
1988,@user-qm9li8nj6k,Bruh,Ugxa5wnnfke3oCiN24B4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxa5wnnfke3oCiN24B4AaABAg,2023-12-02 05:55:07,0,Bruh,http://www.youtube.com/@user-qm9li8nj6k
1989,@Electrical_Electronic_And_A.C,Kya tagda movie bhai maine kal deKha😮,Ugyfqvi9owz7zS-VhO94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugyfqvi9owz7zS-VhO94AaABAg,2023-12-02 05:55:05,0,Kya tagda movie bhai maine kal deKha😮,http://www.youtube.com/@Electrical_Electronic_And_A.C
1990,@whiteboy8286,Good👍👍👍👍,UgwnXfKSjL-VgYpCzJZ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwnXfKSjL-VgYpCzJZ4AaABAg,2023-12-02 05:50:23,0,Good👍👍👍👍,http://www.youtube.com/@whiteboy8286
1991,@irfanshah2341,I have just watched the entire movie. as per my honest review the storyline of the movie is below average. i will rate 6/10 the whole movie. Actually there is not much as we expect from the trailer.,UgwQ8t6cquZoSfNPKS94AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwQ8t6cquZoSfNPKS94AaABAg,2023-12-02 05:47:03,1,I have just watched the entire movie. as per my honest review the storyline of the movie is below average. i will rate 6/10 the whole movie. Actually there is not much as we expect from the trailer.,http://www.youtube.com/@irfanshah2341
1992,@RoyalGaming-bo2fb,OK bro❤❤,UgwQ8t6cquZoSfNPKS94AaABAg.9xolYi-N_bn9xomGtZviIq,@irfanshah2341,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwQ8t6cquZoSfNPKS94AaABAg.9xolYi-N_bn9xomGtZviIq,2023-12-02 05:53:21,0,OK bro❤❤,http://www.youtube.com/@RoyalGaming-bo2fb
1993,@haidiinoor6656,2023 will be remembered for this Movie Ranbir nailed the last nail to this year.,UgyIUiEbyRpxxefrPhN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyIUiEbyRpxxefrPhN4AaABAg,2023-12-02 05:43:14,0,2023 will be remembered for this Movie Ranbir nailed the last nail to this year.,http://www.youtube.com/@haidiinoor6656
1994,@The_UK07_RIDER_SH0RTS_2,Animal aarjan vallai,UgxNnRZU721xaPlEFrF4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxNnRZU721xaPlEFrF4AaABAg,2023-12-02 05:32:45,0,Animal aarjan vallai,http://www.youtube.com/@The_UK07_RIDER_SH0RTS_2
1995,@all-rounderbittu1317,Something Big 😮Is Coming,Ugzt25YdKNrxX-XabLV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugzt25YdKNrxX-XabLV4AaABAg,2023-12-02 05:26:17,0,Something Big 😮Is Coming,http://www.youtube.com/@all-rounderbittu1317
1996,@tanishq5052,Mohu,UgyQyvGgIyToB48Av1F4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyQyvGgIyToB48Av1F4AaABAg,2023-12-02 05:21:57,0,Mohu,http://www.youtube.com/@tanishq5052
1997,@raheelsultan5716,I became a fan of Ranbir after Animal. If the second half would have made little more sense. This film would definitely enter in 1500cr,Ugz_4ukk9V371UWjbCB4AaABAg,,7,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz_4ukk9V371UWjbCB4AaABAg,2023-12-02 05:09:16,1,I became a fan of Ranbir after Animal. If the second half would have made little more sense. This film would definitely enter in 1500cr,http://www.youtube.com/@raheelsultan5716
1998,@shayarisafar8273,Second half is well made bas action ni emotions and drama h. Except starting 20-25 min 2nd half has great climax with Bobby and Anil rk scene. Then post credit scene was insane,Ugz_4ukk9V371UWjbCB4AaABAg.9xohE0Ru7Tt9xpH0jYcsi4,@raheelsultan5716,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz_4ukk9V371UWjbCB4AaABAg.9xohE0Ru7Tt9xpH0jYcsi4,2023-12-02 10:30:46,0,Second half is well made bas action ni emotions and drama h. Except starting 20-25 min 2nd half has great climax with Bobby and Anil rk scene. Then post credit scene was insane,http://www.youtube.com/@shayarisafar8273
1999,@rahul19rj38,Bobby Most Underrated Actor❤,UgytmzjYog5Yt-ARtc54AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgytmzjYog5Yt-ARtc54AaABAg,2023-12-02 05:06:09,0,Bobby Most Underrated Actor❤,http://www.youtube.com/@rahul19rj38
2000,@pastoradnanayaz3875,Honestly Bollywood movies standard has been finished zero performance,Ugw9TEln8l_ZDHPnB4x4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugw9TEln8l_ZDHPnB4x4AaABAg,2023-12-02 05:01:33,0,Honestly Bollywood movies standard has been finished zero performance,http://www.youtube.com/@pastoradnanayaz3875
2001,@invisible7614,Watched this movie only for bobby ❤ not for other jungurs 😂,UgyKVzBAaN3pWiTf--l4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyKVzBAaN3pWiTf--l4AaABAg,2023-12-02 04:54:09,0,Watched this movie only for bobby ❤ not for other jungurs 😂,http://www.youtube.com/@invisible7614
2002,@abhishekmaurya974,Movie like this makes criminal No doubt some seen good other then war,UgxTjiyijnCdYfWOLg94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxTjiyijnCdYfWOLg94AaABAg,2023-12-02 04:49:06,0,Movie like this makes criminal No doubt some seen good other then war,http://www.youtube.com/@abhishekmaurya974
2003,@Sa-jf2op,Im in Afghanistan here’s all cinemas close i wish for watching it😒,UgzUNp_oMxbrZXZ6k6Z4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzUNp_oMxbrZXZ6k6Z4AaABAg,2023-12-02 04:41:33,0,Im in Afghanistan here’s all cinemas close i wish for watching it😒,http://www.youtube.com/@Sa-jf2op
2004,@vkb-vx8pl,Bobby Deol 😎,UgwiY_CPKRaT9qiHTXd4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwiY_CPKRaT9qiHTXd4AaABAg,2023-12-02 04:33:27,0,Bobby Deol 😎,http://www.youtube.com/@vkb-vx8pl
2005,@BabluMalakar2,The BGM 😮😮😮😮😮,UgzVYdd-iSTPxWFF18B4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzVYdd-iSTPxWFF18B4AaABAg,2023-12-02 04:27:19,0,The BGM 😮😮😮😮😮,http://www.youtube.com/@BabluMalakar2
2006,@nasarkhan8679,I am happy to see Bobby coming back,Ugy9RBcigaIREXFmvqZ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy9RBcigaIREXFmvqZ4AaABAg,2023-12-02 04:21:13,1,I am happy to see Bobby coming back,http://www.youtube.com/@nasarkhan8679
2007,@Infinite_knowledge14,Hello dosto kya aap ko animal full movie chahiye,Ugy9RBcigaIREXFmvqZ4AaABAg.9xobj7ytXKt9xouY66-tvV,@nasarkhan8679,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy9RBcigaIREXFmvqZ4AaABAg.9xobj7ytXKt9xouY66-tvV,2023-12-02 07:05:36,0,Hello dosto kya aap ko animal full movie chahiye,http://www.youtube.com/@Infinite_knowledge14
2008,@user-ec4rs4wz8x,Came here after watching triggu❤,Ugz3c2VVXlibpnt2JSh4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz3c2VVXlibpnt2JSh4AaABAg,2023-12-02 04:14:09,0,Came here after watching triggu❤,http://www.youtube.com/@user-ec4rs4wz8x
2009,@YashSingh-sv5cs,Bhai 1 number movie hai bhai go for it,UgyrOcyceU-XqcsPGnN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyrOcyceU-XqcsPGnN4AaABAg,2023-12-02 04:11:59,0,Bhai 1 number movie hai bhai go for it,http://www.youtube.com/@YashSingh-sv5cs
2010,@TakeSmallStepsWithMe,Why they make him appear like YASH,UgxPXKhc2Mt1ec0owUV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxPXKhc2Mt1ec0owUV4AaABAg,2023-12-02 04:08:21,0,Why they make him appear like YASH,http://www.youtube.com/@TakeSmallStepsWithMe
2011,@danishrazaunplugged8872,It was a fantastic movie,UgyeJHm9xGBH0Ujfjrt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyeJHm9xGBH0Ujfjrt4AaABAg,2023-12-02 04:03:38,0,It was a fantastic movie,http://www.youtube.com/@danishrazaunplugged8872
2012,@kingmicromad,Babloo pritiveiraj ❤,UgwGYpkgV2bt146KNeN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwGYpkgV2bt146KNeN4AaABAg,2023-12-02 04:00:42,0,Babloo pritiveiraj ❤,http://www.youtube.com/@kingmicromad
2013,@amankarki1207,First half was waah kya baat hai brutal engaging and second half was not that expected. First half should be second half??? Instead of drama they should have focus on what plp want to see.,Ugzqc2wsl5EW2lN0yxF4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugzqc2wsl5EW2lN0yxF4AaABAg,2023-12-02 03:54:50,0,First half was waah kya baat hai brutal engaging and second half was not that expected. First half should be second half??? Instead of drama they should have focus on what plp want to see.,http://www.youtube.com/@amankarki1207
2014,@basheerku322,Scn🔥🔥,UgytfbsTL0I1b9qt5il4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgytfbsTL0I1b9qt5il4AaABAg,2023-12-02 03:44:21,0,Scn🔥🔥,http://www.youtube.com/@basheerku322
2015,@ajitachakraborty9891,I hope the girl in the beginning didn't married this guy,Ugxba87hN1uE3W59Kh54AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxba87hN1uE3W59Kh54AaABAg,2023-12-02 03:37:23,0,I hope the girl in the beginning didn't married this guy,http://www.youtube.com/@ajitachakraborty9891
2016,@birbalmittalmanoranjanparsaran,BOBBY DEOL Always Stylish Hero Like Great Feroz Khan and Sunil Dutt,UgyVse79Imdwels09714AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyVse79Imdwels09714AaABAg,2023-12-02 03:33:37,0,BOBBY DEOL Always Stylish Hero Like Great Feroz Khan and Sunil Dutt,http://www.youtube.com/@birbalmittalmanoranjanparsaran
2017,@rosevlog8572,👌🏻,Ugy43Z0PyGUisddOvYV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy43Z0PyGUisddOvYV4AaABAg,2023-12-02 03:32:47,0,👌🏻,http://www.youtube.com/@rosevlog8572
2018,@anilsunil2080,Not a movie to watch with family,Ugz8c6vcvaRON9SYVgt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz8c6vcvaRON9SYVgt4AaABAg,2023-12-02 03:28:56,0,Not a movie to watch with family,http://www.youtube.com/@anilsunil2080
2019,@just_for_fun.001,I came here because of a triggered insaan ❤🎉 and fukra insaan,Ugz6vhlMhtnDccnPMQF4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz6vhlMhtnDccnPMQF4AaABAg,2023-12-02 03:25:25,0,I came here because of a triggered insaan ❤🎉 and fukra insaan,http://www.youtube.com/@just_for_fun.001
2020,@yuktasin1728,I come after watching harsh beniwal video😂😂😂,UgwstrK2Jkwlm8e0l6J4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwstrK2Jkwlm8e0l6J4AaABAg,2023-12-02 03:20:21,0,I come after watching harsh beniwal video😂😂😂,http://www.youtube.com/@yuktasin1728
2021,@Jyot.1234,Ye mask kahi sunela lgta hai,UgxhW-eddG9I-h-2Dj94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxhW-eddG9I-h-2Dj94AaABAg,2023-12-02 03:15:16,0,Ye mask kahi sunela lgta hai,http://www.youtube.com/@Jyot.1234
2022,@Sai_yesriya,Will Ranbir die in this?,UgwoMVpOvOXG_Zf9TXp4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwoMVpOvOXG_Zf9TXp4AaABAg,2023-12-02 03:03:07,1,Will Ranbir die in this?,http://www.youtube.com/@Sai_yesriya
2023,@The_Ryomen_Sukuna,nope,UgwoMVpOvOXG_Zf9TXp4AaABAg.9xoTn3XGj4O9xoWNk664tU,@Sai_yesriya,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwoMVpOvOXG_Zf9TXp4AaABAg.9xoTn3XGj4O9xoWNk664tU,2023-12-02 03:25:44,0,nope,http://www.youtube.com/@The_Ryomen_Sukuna
2024,@nst9669,Kya chutiyapa banaya h,UgznK1_sVpPIhYaiq-x4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgznK1_sVpPIhYaiq-x4AaABAg,2023-12-02 02:49:41,0,Kya chutiyapa banaya h,http://www.youtube.com/@nst9669
2025,@kim-ji4dq,Ranbir chocolaty boy look,UgwbOIOBn-8kKWNsJuR4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwbOIOBn-8kKWNsJuR4AaABAg,2023-12-02 02:49:22,0,Ranbir chocolaty boy look,http://www.youtube.com/@kim-ji4dq
2026,@ayazanjum7500,Wow ❤,Ugw0kdpv-Q-PtQlWIJV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugw0kdpv-Q-PtQlWIJV4AaABAg,2023-12-02 02:45:57,0,Wow ❤,http://www.youtube.com/@ayazanjum7500
2027,@bhavishya_malika,"ये वो अराजकता, हिंसा और नकारात्मकता है जिसको पूरी मनोरंजन इंडस्ट्री अलग अलग माध्यमो के ज़रिये आदर्श के रूप में स्थापित कर रही है | जिनके पास लोगो की जीवनशैली और मानसिकता को परिवर्तित करने की शक्ति है वो ऐसे पात्रो को नायक बना के उन्हें कूल दिखा के युवाओं को अनियंत्रित जीवनशैली और पाशवि हिंसा के प्रति आकर्षित कर रहे है | फिर हम फ़रियाद करते हैै की हमारी युवा पीढ़ी ड्रग्स, सेक्स और इतनी दरिंदगी वाले कामो की और कैसे चल पड़ी है ? इतनी बर्बरता से हत्याए और बलात्कार क्यों हो रहे है!",UgzYRKeKJf-jPEsADnx4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzYRKeKJf-jPEsADnx4AaABAg,2023-12-02 02:42:26,0,"ये वो अराजकता, हिंसा और नकारात्मकता है जिसको पूरी मनोरंजन इंडस्ट्री अलग अलग माध्यमो के ज़रिये आदर्श के रूप में स्थापित कर रही है | जिनके पास लोगो की जीवनशैली और मानसिकता को परिवर्तित करने की शक्ति है वो ऐसे पात्रो को नायक बना के उन्हें कूल दिखा के युवाओं को अनियंत्रित जीवनशैली और पाशवि हिंसा के प्रति आकर्षित कर रहे है | फिर हम फ़रियाद करते हैै की हमारी युवा पीढ़ी ड्रग्स, सेक्स और इतनी दरिंदगी वाले कामो की और कैसे चल पड़ी है ? इतनी बर्बरता से हत्याए और बलात्कार क्यों हो रहे है!",http://www.youtube.com/@bhavishya_malika
2028,@Nikhilthakur8162,Chapprio k pasand animal,UgzpAg9B-SDY2qb-MUp4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzpAg9B-SDY2qb-MUp4AaABAg,2023-12-02 02:39:22,0,Chapprio k pasand animal,http://www.youtube.com/@Nikhilthakur8162
2029,@Nikhilthakur8162,Wig pehn ke to acting karta hai ranbir kapur 🖕🏻,Ugxc4W46e_0R5X6hEnt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxc4W46e_0R5X6hEnt4AaABAg,2023-12-02 02:35:49,0,Wig pehn ke to acting karta hai ranbir kapur 🖕🏻,http://www.youtube.com/@Nikhilthakur8162
2030,@wewilldoit7,Kon kon movie dekhega l comment Karo,UgzUdK7GpzfRBnSFFa14AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzUdK7GpzfRBnSFFa14AaABAg,2023-12-02 02:33:37,1,Kon kon movie dekhega l comment Karo,http://www.youtube.com/@wewilldoit7
2031,@Nikhilthakur8162,Koi nahi sirf chappri,UgzUdK7GpzfRBnSFFa14AaABAg.9xoQQ-254k09xoQYxGgjjk,@wewilldoit7,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzUdK7GpzfRBnSFFa14AaABAg.9xoQQ-254k09xoQYxGgjjk,2023-12-02 02:34:50,0,Koi nahi sirf chappri,http://www.youtube.com/@Nikhilthakur8162
2032,@wewilldoit7,Maya aaya,Ugz7zSow8-4AnYckR9Z4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz7zSow8-4AnYckR9Z4AaABAg,2023-12-02 02:30:39,0,Maya aaya,http://www.youtube.com/@wewilldoit7
2033,@user-ip7vf8bi7r,World best trailor,Ugx3asx-lVTSqknxH8F4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx3asx-lVTSqknxH8F4AaABAg,2023-12-02 02:20:25,0,World best trailor,http://www.youtube.com/@user-ip7vf8bi7r
